sim,gauge,rep,L,b,kappa,seed,measurement_model,f,schedule,sigma,sigma_err,visibility,visibility_err,coherence_C,coherence_P_entropy,twist_scan_phi_values,twist_scan_mean_I,twist_scan_fit_A,twist_scan_fit_I0,twist_scan_fit_phi0,twist_scan_fit_R2,twist_scan_fit_visibility_fit,twist_scan_fit_visibility_fourier,twist_scan_fit_visibility,twist_scan_cycles,twist_scan_per_cycle_V,diagnostics_measured_link_count,diagnostics_selection_policy,diagnostics_num_links,diagnostics_creutz_sizes,diagnostics_loop_sizes_measured,diagnostics_visibility_qc_r2_ok,diagnostics_visibility_qc_v_in_unit_interval,diagnostics_visibility_qc_i0_very_small,diagnostics_hybrid_knobs_kick_passes,diagnostics_hybrid_knobs_loop_measurement_cycles,artifacts_kernel_hash,artifacts_flip_counts_hash,artifacts_pivot_fit_hash,artifacts_config_hash,visibility_fourier,visibility_fit,visibility_R2,visibility_A,visibility_I0,sigma_creutz,sigma_global,P_entropy,C_factor,valid_anchor_fraction,measured_link_count
MICC,SU2,fundamental,12,3.0,0.75,0,dephasing,0.0,during,0.0823226352105263,0.00961125966271655,5.805343296072196e-05,0.0,0.5920143399988838,0.3605680553151701,"[0.0, 0.09817477042468103, 0.19634954084936207, 0.2945243112740431, 0.39269908169872414, 0.4908738521234052, 0.5890486225480862, 0.6872233929727672, 0.7853981633974483, 0.8835729338221293, 0.9817477042468103, 1.0799224746714913, 1.1780972450961724, 1.2762720155208536, 1.3744467859455345, 1.4726215563702154, 1.5707963267948966, 1.6689710972195777, 1.7671458676442586, 1.8653206380689396, 1.9634954084936207, 2.061670178918302, 2.1598449493429825, 2.2580197197676637, 2.356194490192345, 2.454369260617026, 2.552544031041707, 2.650718801466388, 2.748893571891069, 2.84706834231575, 2.945243112740431, 3.043417883165112, 3.141592653589793, 3.2397674240144743, 3.3379421944391554, 3.436116964863836, 3.5342917352885173, 3.6324665057131984, 3.730641276137879, 3.8288160465625602, 3.9269908169872414, 4.025165587411922, 4.123340357836604, 4.221515128261284, 4.319689898685965, 4.417864669110647, 4.516039439535327, 4.614214209960009, 4.71238898038469, 4.81056375080937, 4.908738521234052, 5.006913291658733, 5.105088062083414, 5.203262832508095, 5.301437602932776, 5.399612373357457, 5.497787143782138, 5.595961914206819, 5.6941366846315, 5.792311455056181, 5.890486225480862, 5.988660995905543, 6.086835766330224, 6.1850105367549055]","[-0.9629051334073894, -0.6918880999450804, 0.31059754828168795, 0.9847174413973666, 0.6177876288590396, -0.40227129680612256, -0.9970463821253772, -0.5377375251900168, 0.49007095283845453, 0.9997732211525253, 0.45250871519618063, -0.5731509576949161, -0.9928716975283399, -0.3629219989085782, 0.6507112055125946, 0.9764082766980754, 0.2698401453781424, -0.7220047487062581, -0.9505415104041505, -0.17415958373808843, 0.7863449914819346, 0.9155205097461878, 0.07680177010132219, -0.843112302129743, -0.8716825461049512, 0.021295686565641774, 0.8917599804159768, 0.8194498030345727, -0.11918805412956758, -0.9318195226052096, -0.7593253104041436, 0.2159325755774072, 0.9629051334073894, 0.6918880999450804, -0.3105975482816895, -0.9847174413973664, -0.6177876288590423, 0.40227129680612256, 0.9970463821253776, 0.5377375251900184, -0.49007095283845303, -0.9997732211525264, -0.45250871519617974, 0.573150957694916, 0.9928716975283399, 0.3629219989085796, -0.6507112055125911, -0.9764082766980754, -0.2698401453781437, 0.7220047487062538, 0.9505415104041502, 0.1741595837380894, -0.7863449914819364, -0.9155205097461887, -0.07680177010132364, 0.8431123021297448, 0.8716825461049518, -0.021295686565635522, -0.8917599804159763, -0.8194498030345732, 0.11918805412956163, 0.9318195226052093, 0.7593253104041442, -0.2159325755774114]",5.465851991985428e-17,-1.0134699944686076e-16,-2.9883366798463773,0.0,5.4658519919854285e-05,5.805343296072196e-05,5.805343296072196e-05,16,"[0.00011438409995446217, 0.00011438409995446217, 0.00011438409995446217, 0.00011438409995446217, 0.00011438409995446217, 0.00011438409995446217, 0.00011438409995446217, 0.00011438409995446217, 0.00011438409995446217, 0.00011438409995446217, 0.00011438409995446217, 0.00011438409995446217, 0.00011438409995446217, 0.00011438409995446217, 0.00011438409995446217, 0.00011438409995446217]",0,uniform,288,"[[2, 2], [3, 3]]","[[1, 1], [1, 2], [2, 1], [2, 2], [2, 3], [3, 2], [3, 3]]",False,True,True,3,6,c5f37351f163441ec05d09116a3864130c1bfed1c4688da9e07e9067e5bf8f54,526d3d4f7381a97e02c3ef4c6b8d2598448ee2e98060a326f334d01ae3e48798,d04f83ead3fcfaea1653e658999e83d0abac9536c46d06a4e4ad9b696714687e,3e53227bb97f97d3e0f7892c2fd75b0f2e140b1e74473c1589a222acbe454fae,5.805343296072196e-05,5.4658519919854285e-05,0.0,5.465851991985428e-17,-1.0134699944686076e-16,0.0823226352105263,,0.3605680553151701,0.5920143399988838,,0
MICC,SU2,fundamental,12,3.0,0.75,0,dephasing,0.05,during,0.09148542531232771,0.0015403664277049529,0.00011080021063082574,1.8093143674934628e-05,0.5918354181535549,0.3488805964555434,"[0.0, 0.09817477042468103, 0.19634954084936207, 0.2945243112740431, 0.39269908169872414, 0.4908738521234052, 0.5890486225480862, 0.6872233929727672, 0.7853981633974483, 0.8835729338221293, 0.9817477042468103, 1.0799224746714913, 1.1780972450961724, 1.2762720155208536, 1.3744467859455345, 1.4726215563702154, 1.5707963267948966, 1.6689710972195777, 1.7671458676442586, 1.8653206380689396, 1.9634954084936207, 2.061670178918302, 2.1598449493429825, 2.2580197197676637, 2.356194490192345, 2.454369260617026, 2.552544031041707, 2.650718801466388, 2.748893571891069, 2.84706834231575, 2.945243112740431, 3.043417883165112, 3.141592653589793, 3.2397674240144743, 3.3379421944391554, 3.436116964863836, 3.5342917352885173, 3.6324665057131984, 3.730641276137879, 3.8288160465625602, 3.9269908169872414, 4.025165587411922, 4.123340357836604, 4.221515128261284, 4.319689898685965, 4.417864669110647, 4.516039439535327, 4.614214209960009, 4.71238898038469, 4.81056375080937, 4.908738521234052, 5.006913291658733, 5.105088062083414, 5.203262832508095, 5.301437602932776, 5.399612373357457, 5.497787143782138, 5.595961914206819, 5.6941366846315, 5.792311455056181, 5.890486225480862, 5.988660995905543, 6.086835766330224, 6.1850105367549055]","[-0.9369856823003319, -0.622842980063165, 0.34977338558682, 0.9526070452515817, 0.5483383196312818, -0.4356372561499074, -0.959054281609077, -0.46855286142913366, 0.5173057017927227, 0.9562653009622771, 0.38425498303437444, -0.5939922107392103, -0.9442669627194231, -0.2962565190978523, 0.6649582499871098, 0.9231748174367521, 0.205404942932132, -0.7295203777844783, -0.8931919940034753, -0.11257520488021355, 0.7870568255473757, 0.8546072433995345, 0.018661306065430025, -0.8370134858312266, -0.8077921578658154, 0.07543231132807493, 0.8789092486884102, 0.7531975922677371, -0.16879947432798992, -0.9123406350200531, -0.6913493221164355, 0.2605410061149474, 0.9369856823003319, 0.6228429800631651, -0.34977338558682153, -0.9526070452515815, -0.5483383196312837, 0.4356372561499074, 0.9590542816090777, 0.4685528614291354, -0.5173057017927214, -0.9562653009622782, -0.38425498303437344, 0.5939922107392102, 0.9442669627194242, 0.2962565190978532, -0.6649582499871066, -0.9231748174367516, -0.20540494293213343, 0.7295203777844743, 0.893191994003475, 0.1125752048802145, -0.7870568255473775, -0.8546072433995346, -0.01866130606543167, 0.8370134858312279, 0.8077921578658162, -0.07543231132806849, -0.878909248688409, -0.753197592267738, 0.1687994743279843, 0.9123406350200529, 0.6913493221164358, -0.260541006114951]",0.011547737579203717,9.510583068910542e-16,1.1735326407938151,5.6006989102797e-05,1.0,0.00011080021063082574,0.00011080021063082574,16,"[0.00014831188263209066, 0.0002727353611533053, 0.0001316912501846481, 0.0003130177530061297, 0.00012404642246292898, 7.526901306757387e-05, 0.00012458119878967677, 0.00016196290384955686, 7.595360502071988e-05, 0.00019176199721814347, 0.0002016261603803977, 6.534573829995738e-05, 0.00014081277892886833, 0.0001497713364905677, 0.0002718534470634882, 0.00017727524455156066]",14,uniform,288,"[[2, 2], [3, 3]]","[[1, 1], [1, 2], [2, 1], [2, 2], [2, 3], [3, 2], [3, 3]]",False,True,True,3,6,c5f37351f163441ec05d09116a3864130c1bfed1c4688da9e07e9067e5bf8f54,526d3d4f7381a97e02c3ef4c6b8d2598448ee2e98060a326f334d01ae3e48798,d04f83ead3fcfaea1653e658999e83d0abac9536c46d06a4e4ad9b696714687e,3e53227bb97f97d3e0f7892c2fd75b0f2e140b1e74473c1589a222acbe454fae,0.00011080021063082574,1.0,5.6006989102797e-05,0.011547737579203717,9.510583068910542e-16,0.09148542531232771,,0.3488805964555434,0.5918354181535549,,14
MICC,SU2,fundamental,12,3.0,0.75,0,dephasing,0.1,during,0.1314277994602741,0.007505644081377744,0.00016125385237571413,2.411697758092539e-05,0.5912516973435404,0.33476254048831056,"[0.0, 0.09817477042468103, 0.19634954084936207, 0.2945243112740431, 0.39269908169872414, 0.4908738521234052, 0.5890486225480862, 0.6872233929727672, 0.7853981633974483, 0.8835729338221293, 0.9817477042468103, 1.0799224746714913, 1.1780972450961724, 1.2762720155208536, 1.3744467859455345, 1.4726215563702154, 1.5707963267948966, 1.6689710972195777, 1.7671458676442586, 1.8653206380689396, 1.9634954084936207, 2.061670178918302, 2.1598449493429825, 2.2580197197676637, 2.356194490192345, 2.454369260617026, 2.552544031041707, 2.650718801466388, 2.748893571891069, 2.84706834231575, 2.945243112740431, 3.043417883165112, 3.141592653589793, 3.2397674240144743, 3.3379421944391554, 3.436116964863836, 3.5342917352885173, 3.6324665057131984, 3.730641276137879, 3.8288160465625602, 3.9269908169872414, 4.025165587411922, 4.123340357836604, 4.221515128261284, 4.319689898685965, 4.417864669110647, 4.516039439535327, 4.614214209960009, 4.71238898038469, 4.81056375080937, 4.908738521234052, 5.006913291658733, 5.105088062083414, 5.203262832508095, 5.301437602932776, 5.399612373357457, 5.497787143782138, 5.595961914206819, 5.6941366846315, 5.792311455056181, 5.890486225480862, 5.988660995905543, 6.086835766330224, 6.1850105367549055]","[-0.8631392571671573, -0.6930383109498712, 0.20974726061281665, 0.8907866593720187, 0.6300805882593853, -0.29675079288625994, -0.9098552990936063, -0.5610548450668769, 0.3808964528037244, 0.9201615349074221, 0.4866258370125973, -0.4613738716615054, -0.9216061121286189, -0.40751035613114356, 0.5374080079225758, 0.9141751186888679, 0.3244703277523273, -0.6082666112902512, -0.8979401191171901, -0.23830547274373404, 0.673267274678846, 0.8730574653344139, 0.14984560576159456, -0.7317840061669543, -0.8397667908987089, -0.059942643682026946, 0.7832532576418472, 0.7983887032034257, -0.030537598824176615, -0.8271793520758615, -0.7493216958526334, 0.12072374756015353, 0.8631392571671568, 0.6930383109498715, -0.20974726061281782, -0.8907866593720183, -0.6300805882593873, 0.29675079288625994, 0.9098552990936065, 0.5610548450668781, -0.38089645280372286, -0.9201615349074227, -0.4866258370125964, 0.4613738716615052, 0.9216061121286185, 0.4075103561311445, -0.5374080079225724, -0.9141751186888682, -0.3244703277523288, 0.6082666112902464, 0.8979401191171902, 0.23830547274373498, -0.673267274678848, -0.8730574653344139, -0.14984560576159595, 0.7317840061669557, 0.8397667908987094, 0.05994264368203306, -0.7832532576418462, -0.7983887032034258, 0.030537598824170925, 0.8271793520758612, 0.7493216958526339, -0.12072374756015711]",0.002675170351040067,1.0241004496090801e-15,-1.3545806454117912,5.841238724380027e-06,1.0,0.00016125385237571413,0.00016125385237571413,16,"[0.00036593029576809555, 0.0002504010923346533, 0.00023969530251755541, 0.00010209846141835789, 0.00026866208793796455, 0.000301246310148077, 0.00020981595181500143, 0.00023558156455905075, 0.0001060746526087686, 0.00026548434224769993, 0.0001269867021479499, 7.786504198079646e-05, 0.00043377762324515394, 0.0002632932461756148, 0.00016453520818802557, 0.00022075730745424574]",29,uniform,288,"[[2, 2], [3, 3]]","[[1, 1], [1, 2], [2, 1], [2, 2], [2, 3], [3, 2], [3, 3]]",False,True,True,3,6,c5f37351f163441ec05d09116a3864130c1bfed1c4688da9e07e9067e5bf8f54,526d3d4f7381a97e02c3ef4c6b8d2598448ee2e98060a326f334d01ae3e48798,d04f83ead3fcfaea1653e658999e83d0abac9536c46d06a4e4ad9b696714687e,3e53227bb97f97d3e0f7892c2fd75b0f2e140b1e74473c1589a222acbe454fae,0.00016125385237571413,1.0,5.841238724380027e-06,0.002675170351040067,1.0241004496090801e-15,0.1314277994602741,,0.33476254048831056,0.5912516973435404,,29
MICC,SU2,fundamental,12,3.0,0.75,0,dephasing,0.2,during,0.2295503462754552,0.0066157618536036794,6.732013755304015e-05,2.696746139196367e-05,0.5911169312297306,0.2858087219772177,"[0.0, 0.09817477042468103, 0.19634954084936207, 0.2945243112740431, 0.39269908169872414, 0.4908738521234052, 0.5890486225480862, 0.6872233929727672, 0.7853981633974483, 0.8835729338221293, 0.9817477042468103, 1.0799224746714913, 1.1780972450961724, 1.2762720155208536, 1.3744467859455345, 1.4726215563702154, 1.5707963267948966, 1.6689710972195777, 1.7671458676442586, 1.8653206380689396, 1.9634954084936207, 2.061670178918302, 2.1598449493429825, 2.2580197197676637, 2.356194490192345, 2.454369260617026, 2.552544031041707, 2.650718801466388, 2.748893571891069, 2.84706834231575, 2.945243112740431, 3.043417883165112, 3.141592653589793, 3.2397674240144743, 3.3379421944391554, 3.436116964863836, 3.5342917352885173, 3.6324665057131984, 3.730641276137879, 3.8288160465625602, 3.9269908169872414, 4.025165587411922, 4.123340357836604, 4.221515128261284, 4.319689898685965, 4.417864669110647, 4.516039439535327, 4.614214209960009, 4.71238898038469, 4.81056375080937, 4.908738521234052, 5.006913291658733, 5.105088062083414, 5.203262832508095, 5.301437602932776, 5.399612373357457, 5.497787143782138, 5.595961914206819, 5.6941366846315, 5.792311455056181, 5.890486225480862, 5.988660995905543, 6.086835766330224, 6.1850105367549055]","[-0.4387628018934618, -0.3118322990484244, 0.14476934547670994, 0.44831989314873727, 0.2779037238922795, -0.18631407595951013, -0.4535594187564078, -0.24129878395742377, 0.22606450004118628, 0.45443091922065504, 0.20237000482572493, -0.2636377994080385, -0.4509260015155981, -0.16149229192085598, 0.2986721226475116, 0.4430784199147185, 0.11905931996412328, -0.3308300700750989, -0.4309637509187583, -0.07547974167169205, 0.35980194307774943, 0.41469866541270006, 0.031173252205537703, -0.3853087266808123, -0.3944398050613671, 0.01343345272039085, 0.4071047766147644, 0.37038227376456273, -0.05791078615314744, -0.4249801850038062, -0.3427577586998595, 0.10183040705799334, 0.4387628018934615, 0.3118322990484245, -0.14476934547671044, -0.4483198931487372, -0.2779037238922805, 0.18631407595951013, 0.4535594187564081, 0.24129878395742463, -0.22606450004118558, -0.45443091922065554, -0.2023700048257245, 0.2636377994080384, 0.45092600151559814, 0.16149229192085665, -0.2986721226475101, -0.44307841991471864, -0.11905931996412403, 0.33083007007509696, 0.43096375091875816, 0.07547974167169239, -0.3598019430777504, -0.4146986654127001, -0.031173252205538442, 0.38530872668081306, 0.3944398050613675, -0.01343345272038756, -0.40710477661476385, -0.37038227376456295, 0.05791078615314478, 0.42498018500380624, 0.3427577586998597, -0.10183040705799526]",7.974118536724158e-09,-1.9796614955382346e-18,0.8930679348010863,3.3306690738754696e-16,1.0,6.732013755304015e-05,6.732013755304015e-05,16,"[0.00034108524755348496, 5.07832705342619e-05, 0.0003557095325220149, 0.00027244808183368843, 0.0001067982617171398, 0.00034627026414272064, 0.00036157646674386064, 0.0004591031791834368, 0.00020611583157127973, 0.00028547798797691156, 0.00015434961218879962, 0.00021343796838567262, 0.00024022952018179478, 0.0001945927557293962, 0.00027093993193049457, 0.00014204620879486505]",58,uniform,288,"[[2, 2], [3, 3]]","[[1, 1], [1, 2], [2, 1], [2, 2], [2, 3], [3, 2], [3, 3]]",False,True,True,3,6,c5f37351f163441ec05d09116a3864130c1bfed1c4688da9e07e9067e5bf8f54,526d3d4f7381a97e02c3ef4c6b8d2598448ee2e98060a326f334d01ae3e48798,d04f83ead3fcfaea1653e658999e83d0abac9536c46d06a4e4ad9b696714687e,3e53227bb97f97d3e0f7892c2fd75b0f2e140b1e74473c1589a222acbe454fae,6.732013755304015e-05,1.0,3.3306690738754696e-16,7.974118536724158e-09,-1.9796614955382346e-18,0.2295503462754552,,0.2858087219772177,0.5911169312297306,,58
MICC,SU2,fundamental,12,3.0,0.75,0,dephasing,0.3,during,0.32885401863071223,0.019827580569925993,4.4422265043060317e-05,3.915751308195288e-05,0.5837174277238913,0.24210817317692224,"[0.0, 0.09817477042468103, 0.19634954084936207, 0.2945243112740431, 0.39269908169872414, 0.4908738521234052, 0.5890486225480862, 0.6872233929727672, 0.7853981633974483, 0.8835729338221293, 0.9817477042468103, 1.0799224746714913, 1.1780972450961724, 1.2762720155208536, 1.3744467859455345, 1.4726215563702154, 1.5707963267948966, 1.6689710972195777, 1.7671458676442586, 1.8653206380689396, 1.9634954084936207, 2.061670178918302, 2.1598449493429825, 2.2580197197676637, 2.356194490192345, 2.454369260617026, 2.552544031041707, 2.650718801466388, 2.748893571891069, 2.84706834231575, 2.945243112740431, 3.043417883165112, 3.141592653589793, 3.2397674240144743, 3.3379421944391554, 3.436116964863836, 3.5342917352885173, 3.6324665057131984, 3.730641276137879, 3.8288160465625602, 3.9269908169872414, 4.025165587411922, 4.123340357836604, 4.221515128261284, 4.319689898685965, 4.417864669110647, 4.516039439535327, 4.614214209960009, 4.71238898038469, 4.81056375080937, 4.908738521234052, 5.006913291658733, 5.105088062083414, 5.203262832508095, 5.301437602932776, 5.399612373357457, 5.497787143782138, 5.595961914206819, 5.6941366846315, 5.792311455056181, 5.890486225480862, 5.988660995905543, 6.086835766330224, 6.1850105367549055]","[-0.3119434678067643, -0.09851197404308923, 0.219067021602365, 0.3050469323021796, 0.06852923532969189, -0.24043801647898438, -0.2952126280839092, -0.0378865226181791, 0.2594934618201216, 0.2825352648775526, 0.0068789419829732995, -0.27604984327037485, -0.26713693262093896, 0.024194886623941328, 0.2899477138257403, 0.2491659256712836, -0.05503570524639623, -0.30105322939542095, -0.22879531464946334, 0.08534649994175116, 0.3092594377935872, 0.20622127967532755, -0.11483536118752473, -0.3144873087473964, -0.18166122104589993, 0.14321829512966977, 0.31668649500171786, 0.15535166555167537, -0.17022195859863068, -0.31583581719072423, -0.12754598859432975, 0.1955862915534988, 0.31194346780676435, 0.09851197404308924, -0.21906702160236527, -0.3050469323021798, -0.06852923532969235, 0.24043801647898438, 0.2952126280839099, 0.037886522618179874, -0.25949346182012123, -0.28253526487755365, -0.006878941982972939, 0.27604984327037474, 0.2671369326209399, -0.024194886623940766, -0.2899477138257397, -0.24916592567128307, 0.05503570524639568, 0.3010532293954201, 0.22879531464946323, -0.08534649994175082, -0.3092594377935875, -0.20622127967532777, 0.11483536118752428, 0.31448730874739633, 0.18166122104590035, -0.14321829512966783, -0.3166864950017176, -0.15535166555167582, 0.17022195859862918, 0.3158358171907243, 0.12754598859433008, -0.1955862915535]",4.531252003294276e-17,1.4773895151387337e-17,-2.152111613814519,-2.220446049250313e-16,4.531252003294276e-05,4.4422265043060317e-05,4.4422265043060317e-05,16,"[0.0004858435629114773, 0.00039074429696009155, 0.00012136111831157856, 7.57949601974873e-05, 0.00011179549228897748, 0.0003316063140566652, 0.00030157577970279105, 0.0004982202852860213, 8.47277464603287e-05, 0.00022530044628618935, 5.380439989124555e-05, 0.00042210072314235336, 0.0003751640323839384, 0.00011957034578569703, 0.00023692990470451885, 0.00042605034591993585]",86,uniform,288,"[[2, 2], [3, 3]]","[[1, 1], [1, 2], [2, 1], [2, 2], [2, 3], [3, 2], [3, 3]]",False,True,True,3,6,c5f37351f163441ec05d09116a3864130c1bfed1c4688da9e07e9067e5bf8f54,526d3d4f7381a97e02c3ef4c6b8d2598448ee2e98060a326f334d01ae3e48798,d04f83ead3fcfaea1653e658999e83d0abac9536c46d06a4e4ad9b696714687e,3e53227bb97f97d3e0f7892c2fd75b0f2e140b1e74473c1589a222acbe454fae,4.4422265043060317e-05,4.531252003294276e-05,-2.220446049250313e-16,4.531252003294276e-17,1.4773895151387337e-17,0.32885401863071223,,0.24210817317692224,0.5837174277238913,,86
MICC,SU2,fundamental,12,3.0,0.75,0,dephasing,0.5,during,0.4352700753000871,0.02415311815850635,1.9990818253614662e-05,3.187110961581166e-05,0.5726118451770741,0.15068376878184878,"[0.0, 0.09817477042468103, 0.19634954084936207, 0.2945243112740431, 0.39269908169872414, 0.4908738521234052, 0.5890486225480862, 0.6872233929727672, 0.7853981633974483, 0.8835729338221293, 0.9817477042468103, 1.0799224746714913, 1.1780972450961724, 1.2762720155208536, 1.3744467859455345, 1.4726215563702154, 1.5707963267948966, 1.6689710972195777, 1.7671458676442586, 1.8653206380689396, 1.9634954084936207, 2.061670178918302, 2.1598449493429825, 2.2580197197676637, 2.356194490192345, 2.454369260617026, 2.552544031041707, 2.650718801466388, 2.748893571891069, 2.84706834231575, 2.945243112740431, 3.043417883165112, 3.141592653589793, 3.2397674240144743, 3.3379421944391554, 3.436116964863836, 3.5342917352885173, 3.6324665057131984, 3.730641276137879, 3.8288160465625602, 3.9269908169872414, 4.025165587411922, 4.123340357836604, 4.221515128261284, 4.319689898685965, 4.417864669110647, 4.516039439535327, 4.614214209960009, 4.71238898038469, 4.81056375080937, 4.908738521234052, 5.006913291658733, 5.105088062083414, 5.203262832508095, 5.301437602932776, 5.399612373357457, 5.497787143782138, 5.595961914206819, 5.6941366846315, 5.792311455056181, 5.890486225480862, 5.988660995905543, 6.086835766330224, 6.1850105367549055]","[-0.11164075661180012, -0.011557652896276038, 0.10074427689045592, 0.10653869965638757, -0.0003002861630438322, -0.10682180749113315, -0.10041061678330634, 0.012155333302460297, 0.11187058569093086, 0.09331552478057546, -0.023893317937393112, -0.1158419889958419, -0.08532175326275296, 0.035401196859172854, 0.11869777062105044, 0.07650628661939533, -0.04656814290293571, -0.12041042782837658, -0.06695402261330219, 0.05728661227380684, 0.12096346679267965, 0.0567569547686512, -0.06745338025243339, -0.12035156144641232, -0.04601328642307087, 0.0769705353054613, 0.11858060477256012, 0.034826484975815364, -0.08574642202712232, -0.11566765205199564, -0.02330428544014945, 0.09369652383089967, 0.11164075661180009, 0.011557652896276034, -0.10074427689045609, -0.10653869965638774, 0.0003002861630436518, 0.10682180749113315, 0.10041061678330665, -0.012155333302459902, -0.11187058569093078, -0.09331552478057596, 0.023893317937393292, 0.11584198899584194, 0.0853217532627534, -0.03540119685917254, -0.1186977706210503, -0.07650628661939506, 0.04656814290293553, 0.12041042782837635, 0.06695402261330205, -0.05728661227380663, -0.12096346679267965, -0.056756954768651335, 0.06745338025243328, 0.12035156144641215, 0.046013286423071065, -0.07697053530546052, -0.11858060477256, -0.03482648497581553, 0.08574642202712168, 0.11566765205199571, 0.023304285440149633, -0.09369652383090003]",2.0048283323112608e-13,7.124978491342636e-18,-1.9457461248071162,2.220446049250313e-16,0.2004828332311261,1.9990818253614662e-05,1.9990818253614662e-05,16,"[0.00038758188099518074, 0.0002777656989062454, 0.00042805229977329066, 0.0004575758607539689, 0.00013007534542716263, 0.0004165134487326261, 0.00038345850549277745, 0.00031145926212821273, 0.0004569737112255608, 7.026299306432566e-05, 0.0004631176147420508, 0.00039670683402566264, 0.000129208517397726, 0.0002875408818560111, 0.00024039537307063438, 0.00040341016812550537]",144,uniform,288,"[[2, 2], [3, 3]]","[[1, 1], [1, 2], [2, 1], [2, 2], [2, 3], [3, 2], [3, 3]]",False,True,True,3,6,c5f37351f163441ec05d09116a3864130c1bfed1c4688da9e07e9067e5bf8f54,526d3d4f7381a97e02c3ef4c6b8d2598448ee2e98060a326f334d01ae3e48798,d04f83ead3fcfaea1653e658999e83d0abac9536c46d06a4e4ad9b696714687e,3e53227bb97f97d3e0f7892c2fd75b0f2e140b1e74473c1589a222acbe454fae,1.9990818253614662e-05,0.2004828332311261,2.220446049250313e-16,2.0048283323112608e-13,7.124978491342636e-18,0.4352700753000871,,0.15068376878184878,0.5726118451770741,,144
MICC,SU2,fundamental,12,3.0,0.75,0,dephasing,0.0,post,0.0823226352105263,0.00961125966271655,5.805343296072196e-05,0.0,0.5920143399988838,0.3605680553151701,"[0.0, 0.09817477042468103, 0.19634954084936207, 0.2945243112740431, 0.39269908169872414, 0.4908738521234052, 0.5890486225480862, 0.6872233929727672, 0.7853981633974483, 0.8835729338221293, 0.9817477042468103, 1.0799224746714913, 1.1780972450961724, 1.2762720155208536, 1.3744467859455345, 1.4726215563702154, 1.5707963267948966, 1.6689710972195777, 1.7671458676442586, 1.8653206380689396, 1.9634954084936207, 2.061670178918302, 2.1598449493429825, 2.2580197197676637, 2.356194490192345, 2.454369260617026, 2.552544031041707, 2.650718801466388, 2.748893571891069, 2.84706834231575, 2.945243112740431, 3.043417883165112, 3.141592653589793, 3.2397674240144743, 3.3379421944391554, 3.436116964863836, 3.5342917352885173, 3.6324665057131984, 3.730641276137879, 3.8288160465625602, 3.9269908169872414, 4.025165587411922, 4.123340357836604, 4.221515128261284, 4.319689898685965, 4.417864669110647, 4.516039439535327, 4.614214209960009, 4.71238898038469, 4.81056375080937, 4.908738521234052, 5.006913291658733, 5.105088062083414, 5.203262832508095, 5.301437602932776, 5.399612373357457, 5.497787143782138, 5.595961914206819, 5.6941366846315, 5.792311455056181, 5.890486225480862, 5.988660995905543, 6.086835766330224, 6.1850105367549055]","[-0.9629051334073894, -0.6918880999450804, 0.31059754828168795, 0.9847174413973666, 0.6177876288590396, -0.40227129680612256, -0.9970463821253772, -0.5377375251900168, 0.49007095283845453, 0.9997732211525253, 0.45250871519618063, -0.5731509576949161, -0.9928716975283399, -0.3629219989085782, 0.6507112055125946, 0.9764082766980754, 0.2698401453781424, -0.7220047487062581, -0.9505415104041505, -0.17415958373808843, 0.7863449914819346, 0.9155205097461878, 0.07680177010132219, -0.843112302129743, -0.8716825461049512, 0.021295686565641774, 0.8917599804159768, 0.8194498030345727, -0.11918805412956758, -0.9318195226052096, -0.7593253104041436, 0.2159325755774072, 0.9629051334073894, 0.6918880999450804, -0.3105975482816895, -0.9847174413973664, -0.6177876288590423, 0.40227129680612256, 0.9970463821253776, 0.5377375251900184, -0.49007095283845303, -0.9997732211525264, -0.45250871519617974, 0.573150957694916, 0.9928716975283399, 0.3629219989085796, -0.6507112055125911, -0.9764082766980754, -0.2698401453781437, 0.7220047487062538, 0.9505415104041502, 0.1741595837380894, -0.7863449914819364, -0.9155205097461887, -0.07680177010132364, 0.8431123021297448, 0.8716825461049518, -0.021295686565635522, -0.8917599804159763, -0.8194498030345732, 0.11918805412956163, 0.9318195226052093, 0.7593253104041442, -0.2159325755774114]",5.465851991985428e-17,-1.0134699944686076e-16,-2.9883366798463773,0.0,5.4658519919854285e-05,5.805343296072196e-05,5.805343296072196e-05,16,"[0.00011438409995446217, 0.00011438409995446217, 0.00011438409995446217, 0.00011438409995446217, 0.00011438409995446217, 0.00011438409995446217, 0.00011438409995446217, 0.00011438409995446217, 0.00011438409995446217, 0.00011438409995446217, 0.00011438409995446217, 0.00011438409995446217, 0.00011438409995446217, 0.00011438409995446217, 0.00011438409995446217, 0.00011438409995446217]",0,uniform,288,"[[2, 2], [3, 3]]","[[1, 1], [1, 2], [2, 1], [2, 2], [2, 3], [3, 2], [3, 3]]",False,True,True,3,6,c5f37351f163441ec05d09116a3864130c1bfed1c4688da9e07e9067e5bf8f54,526d3d4f7381a97e02c3ef4c6b8d2598448ee2e98060a326f334d01ae3e48798,d04f83ead3fcfaea1653e658999e83d0abac9536c46d06a4e4ad9b696714687e,3e53227bb97f97d3e0f7892c2fd75b0f2e140b1e74473c1589a222acbe454fae,5.805343296072196e-05,5.4658519919854285e-05,0.0,5.465851991985428e-17,-1.0134699944686076e-16,0.0823226352105263,,0.3605680553151701,0.5920143399988838,,0
